id,set
1278247926466392469,test
1278250274112729052,test
1278254935819182008,test
1278963729604738000,train
1279126146138632970,train
1279213490261024957,train
1279581870395996202,test
1279609850386735073,test
1279633854269083315,train
1279634191549093345,train
1279651144032399628,train
1279856838515016772,train
1279928520223872844,train
1279932370284146865,train
1280291004528357903,test
1280317662474163973,test
1280430852234506807,train
1280666505203693204,train
1281125621800470451,train
1281179031504846894,train
1281201367016682094,train
1281615916342090933,train
1281628412736620960,train
1281638166280088821,train
1281645417560897336,train
1281657428602775648,test
1281665660696963475,train
1281794996008304435,test
1282280560306390644,test
1282446250414090427,train
1282477817583877833,train
1282503644936411680,train
1282503838314542916,train
1282517618842816225,test
1282536257467127760,train
1282567334702773119,train
1282727564101160235,train
1282751812674090356,train
1283115095100938851,train
1283138816579528552,train
1283153695494134596,train
1283153716586892387,train
1283312035939541449,train
1283316662192241808,test
1283353441565666266,train
1283385317621960880,test
1283424357087458024,train
1283888932420182929,train
1283911927972488913,train
1283983788533852537,train
1284045464464850731,train
1284736383845813725,train
1285001432031103268,train
1285018910413902030,train
1285189683398374137,train
1285344109833476395,train
1285354459573047767,train
1285464579016923820,test
1285467407920717809,train
1285474840428785620,train
1285474873447941924,test
1285481193728561463,train
1285489270577060131,train
1285496347551830266,train
1285944474935202079,train
1285965018767610945,train
1286011377130307333,train
1286169008663339170,train
1286733432625921982,train
1286889343327565350,train
1286943472065911645,train
1287401951372261337,test
1287471671113501847,train
1287661859037421746,train
1288153085553971017,train
1288213570147372676,train
1288230250905377678,train
1288252079190149678,train
1288254878281693416,train
1288303094982326329,train
1288422716849119892,train
1289303037561947058,train
1289675661546849007,test
1289746078050885894,train
1289758057530315360,train
1289835583098113445,train
1289925389251049365,train
1290435940218954675,train
1290444025060008557,train
1290473718211757245,train
1290475706931604471,train
1290511242588361378,train
1290636737797506256,train
1291353530628751166,train
1291534089493714908,train
1291811434178341278,train
1291819917725280283,train
1291823993577211353,train
1291830498860869277,train
1291835495844146699,train
1292325214470147373,train
1292682015304299116,test
1292709267906366858,train
1292908274863125829,train
1293288212871075501,train
1293357831617589255,train
1293363302946475510,train
1293480427026635197,train
1293488707576928710,train
1293639061543030410,train
1293655031025929893,train
1293723425082735808,train
1293739156302653254,train
1293974590952831855,train
1294024209506655692,train
1294166978535071535,train
1294666490978821412,test
1294896483138015857,test
1294968726065349773,test
1294969437677736672,test
1294982266958155721,train
1295603245835716855,train
1295645599247041738,train
1295651554105906536,train
1295653678852187106,train
1295852773281580132,train
1296380506418030239,train
1296791688066402026,train
1296962709230330864,train
1296970009932717565,train
1297147983519901856,train
1297249751419242340,train
1297613766325066508,train
1297671853815420884,train
1297753848080355003,train
1297788063819199367,train
1297882957007247854,test
1297883573168677245,train
1298405404517902049,train
1298655645165989602,train
1299050811480962893,train
1299051159834618984,test
1299356933241278955,train
1299474684314654390,test
1299745466416617090,train
1299831500734948526,train
1299867960821241300,train
1299944964585471547,train
1299994942780711590,train
1300039926473509773,train
1300681150475948343,train
1300785286656167153,test
1301646223438217453,train
1301948001920297482,train
1301975451003232836,train
1301999877230515586,train
1302014596984437227,train
1302024321425498513,test
1302024778519648003,test
1302038927756140798,train
1302153063448194200,train
1302190714887490615,test
1302205235491038598,train
1302312856030118163,train
1302721091007596557,train
1302766275383005626,test
1302779014212256202,train
1302869509092517265,test
1302873825927045765,train
1302877788989698081,train
1302887282154854931,train
1302923494191499156,train
1303414555749270548,train
1303559224840924887,train
1303563631602608083,train
1303587153205290215,train
1304183199205679838,train
1304190988617597171,train
1304191442230874663,train
1304198938620347611,train
1304208895099349440,train
1304214931016039725,train
1304222406230078996,train
1304253037482357511,train
1304261181183750254,train
1304261674530246118,train
1304262185946941258,test
1304359316509800249,train
1305012221376378581,train
1305012376528620346,test
1305081869431363843,train
1305208448447071541,test
1305655346758643821,train
1305773018731753683,test
1305786932648212938,train
1306368987941449571,train
1306540442077851850,test
1306731398192152966,train
1307180291569188272,train
1307225945432893128,train
1307305573627065397,test
1307305624749661498,train
1307685329254238852,train
1307787338653753672,train
1307870246571362972,train
1307873877447191426,train
1308093658440529072,train
1308134584207063063,test
1308530172531607341,train
1308551105905394784,test
1308604177912526826,train
1308622559704255716,train
1308627887937455349,train
1308669870160357946,train
1308770355329621759,train
1308777610352437994,train
1308784315733409649,train
1309197241261706613,test
1309320474105403014,train
1309354983738846719,train
1309386013976112737,train
1309391638875869291,train
1309585785455156225,train
1310101121279165720,test
1310127268547782314,train
1310254724960741914,train
1310298912565303974,train
1310628066488148950,test
1310702205963207046,train
1311049833123090982,train
1311374198361275693,train
1311767395121528994,test
1312146866258567317,test
1312302602596414619,train
1312315193313107182,train
1312383706298583961,train
1312825161178335161,train
1313063336061752032,train
1313065430517614920,train
1313233971931294817,train
1313270639945543765,train
1313525103382142158,test
1313567494667921377,train
1313756257025490267,train
1313817335469075029,train
1313845345892266105,train
1313899686620868892,train
1314330585001384931,train
1314372197012793402,train
1314378755944554373,train
1314479300500930603,train
1314489750039451586,train
1314512052587962299,train
1315250587551775666,test
1315853067146320598,train
1315915808017297939,train
1315929696113894057,train
1315967915858879725,train
1315987697717800788,test
1316606940919157360,train
1316721296786978593,test
1317207530500861982,train
1317919732505358877,train
1317940911983325971,train
1317965213858618268,train
1317969234836996610,train
1317969747212829742,train
1317987912508199007,train
1317990994314573659,train
1318063065366950033,train
1318416677187259703,train
1319108252870479174,test
1319410022822863836,train
1319646224379406549,train
1319745301267698838,test
1320099177834518559,train
1320106811399655928,train
1320131827647030801,train
1320135747390503624,train
1320165888986158445,train
1320202792638588083,train
1320212184038400367,train
1320306078897128150,train
1320312541689697924,train
1320855238428175681,train
1321011152413697340,train
1321565906140993615,train
1321577159174676305,test
1321710558239734417,train
1321763113246168815,train
1321821524758390862,train
1322247832279717953,train
1322447529335537512,train
1322675067999669759,test
1322982485451696296,test
1322996336348807490,train
1322997700381501365,test
1322999014010075938,train
1323062869684938505,train
1323133642924933416,train
1323277053458877713,test
1323318883045250995,test
1323324157087804117,train
1323330601381159857,test
1323336047813392663,test
1323339445938092647,train
1323349170027729822,test
1323892526389364851,train
1324717883326093618,test
1324752894417052296,train
1324799996778128012,train
1324846406820850909,train
1325270899336054054,train
1325293748401372160,test
1325298486724479085,test
1325877779900234476,train
1325884707918022475,train
1325901474709316595,train
1325938256646107116,train
1326022664451208950,train
1326675332123749280,train
1326723708231781879,train
1326851920643511715,train
1327490766037916517,train
1327495003020290994,train
1327515550416327733,test
1327609214124415135,train
1327722452805691866,train
1327809358457092976,train
1328093491126740040,train
1328208499853972377,test
1328241425983236850,train
1328451061956141943,train
1328876232545518428,train
1329001459818704590,train
1329559342384059151,train
1329564607409534700,train
1329702876026157028,train
1330245826917155485,train
1330422737317532392,train
1330483808168520498,train
1330485518772412718,test
1330845954247569318,train
1331026117546595912,test
1331166993085299396,test
1331178857968286283,train
1331295061398476799,train
1331360749251423773,test
1331800780788387933,train
1331959138122686080,test
1332652902038518567,train
1332748754230277635,train
1332773902819291553,train
1333106597380703055,test
1333151570117908236,train
1333204164065268326,train
1333425043527016363,train
1333452343114063297,train
1333560824776722344,test
1333563525466148666,train
1333570600092844768,train
1333802939921624583,test
1333910684186106416,train
1334068423799316115,train
1334409607515056459,test
1334592527120657931,train
1334736471097951599,train
1334827379127802275,train
1334888230654925277,train
1334900686112196867,train
1335021052877774112,train
1335275714986633622,train
1335455993796802685,train
1335529146665908596,train
1336002813263552315,train
1336171423306120341,train
1336200795182494039,train
1336273878247649460,train
1336280626430866978,train
1336672932587688275,train
1336922227067513700,train
1336958216524646179,test
1337546405230047943,train
1337826261538190291,train
1337856629059410334,test
1338440737624971337,train
1338487681313566750,train
1338616594807199136,train
1338923861187261547,train
1338967199246743915,train
1338969997228019516,train
1339101154615843714,train
1339101430960330837,train
1339138457867772110,train
1339140393000411623,train
1339168561940283128,train
1339190659677286522,train
1339264654372372593,test
1339412216831938650,train
1339616643733668831,train
1339691709963515386,train
1339710426778781031,train
1339794277514513862,train
1339904104254073127,test
1339911607955003337,train
1340409720877697401,train
1340478091098642971,train
1340594804613989473,train
1340645488704907747,train
1340729855305532178,train
1340765548497915440,train
1341023857195080652,train
1341028965945245640,test
1341032764231168102,train
1341283261865363901,train
1341308667440247146,train
1341322174931918329,train
1341856898546294461,train
1341913509761622599,test
1342010867557936316,train
1342010867980940136,train
1342076594288642388,train
1342082622671321593,train
1342181297489824227,train
1342533694187176864,train
1342595662081336038,train
1342787439270785723,test
1342794178433505105,train
1342827795974739067,train
1342852257079946698,train
1342917310843582213,train
1343305032403065042,train
1343346733810379385,train
1343487935414883776,train
1343489440591585029,train
1343597309671301181,test
1344036712681077838,train
1344042158363868926,train
1344093712172656389,train
1344153766896245088,train
1344240916416601224,train
1344787329768017371,test
1344788586014377169,train
1344849481548213760,train
1344851062340666390,test
1345091126997297679,train
1345428815628440317,train
1345458844820795909,train
1345611651216239245,test
1345617742189913012,train
1345624920002813076,train
1345806649269907472,train
1345834378691505990,train
1346250094080208907,train
1346261169627841749,train
1346271303260390691,train
1346551135313030890,test
1347144951058423587,train
1347202136401683955,train
1347882587180543767,train
1347905042069454492,train
1348005656397821404,train
1348359562237681982,train
1348366514082630134,train
1348379483933442310,train
1348468235106714221,train
1348478998105677401,train
1348553881721018291,train
1348567286406714072,train
1348574879310010332,train
1348583319031413546,train
1348712505613157087,train
1348723901476755580,train
1348744357653745116,train
1349196848913092091,train
1349197939814828726,train
1349228471698913628,train
1349291242538875595,train
1349358044246868833,train
1349388600917059169,test
1349401535870290415,test
1349415936470173233,train
1349472126575318681,train
1349883495277855599,train
1349915664056933212,train
1349922712974754310,train
1349950549241904684,train
1349992561447378345,train
1350042460024525816,train
1350065592871167974,test
1350171810191392286,test
1350528363618816906,train
1350626659330481180,train
1350638217573063041,train
1350677482663355569,train
1350712602638986205,train
1350729715007828685,train
1350792206249789489,test
1350827061858615584,train
1350839618181161054,train
1350853611019551588,train
1350853921885388684,test
1350866854702691892,train
1351236190353027826,train
1351375606579933482,train
1351471765536417056,train
1351953971598435629,test
1352025239717175412,train
1352039624689882643,test
1352145343408864167,train
1352182509141173251,train
1352184937732497586,train
1352575714544117249,train
1352773721511868469,train
1352783347884965488,test
1352824653153804493,train
1352861666459834139,train
1352884836729714876,train
1353175144995827502,train
1353430290182262204,train
1353481084823052240,test
1353597224828612454,train
1354167530114407725,train
1354222573423733821,train
1354292453017099110,train
1354827593070560145,train
1355023137621186501,test
1355048169956528529,train
1355077680649693044,test
1355620112686478428,train
1355692737874653696,test
1355824900090935941,train
1356348416171070148,train
1356414913913022129,train
1356420917621913105,test
1356436760729058335,train
1356677062105679864,train
1357810278828274269,train
1357881183701479665,train
1357997277440643389,train
1358045773302668516,train
1358538438688705328,test
1358581190434598542,train
1358769046808759432,test
1359226829108177670,test
1359230398873976605,train
1359233917443870655,test
1359251239144281422,train
1359377017583012847,train
1359382912428452214,train
1359388841375393726,train
1359491051037789077,train
1359501934085453976,train
1359905019685441485,train
1359930462749723599,train
1359985722459954604,train
1360104386697407068,test
1360214947685347190,train
1360289262088862736,train
1360383771720264036,train
1360717601941155873,train
1360986666219812926,train
1361158256894139645,train
1361440173143058254,train
1361598488301372538,train
1361804894690977428,train
1362195062794223095,train
1362228528031507708,train
1362487279020981752,train
1363002388500810221,test
1363155888288336744,train
1363223910609854417,test
1363586844100554681,train
1363626117323636288,test
1363723064413259421,train
1363875695267312490,train
1363888262051860529,test
1363927042635942064,train
1363985791474119923,train
1364272993672534452,train
1364309432232587130,train
1364407494175632327,train
1364434800272985732,test
1364538007527240417,train
1364544310417121343,train
1364660662634270795,train
1365035082731785661,train
1365049632043176181,train
1365165196481506728,test
1365227272212379765,train
1365227279677394441,test
1365554795354558158,train
1365722263227398695,train
1365723772265167253,test
1365781772500428927,train
1365801651375274948,train
1365805256541263804,train
1365811431642438981,test
1365834293574133749,train
1366194260870754951,train
1366502943425625950,train
1366518305961519891,train
1366532425611958896,train
1366535138845843025,train
1366535922310916202,train
1366536605602013473,train
1366538122466089479,train
1366573781133586002,train
1366612719868741088,test
1366828267371263017,train
1367361597627469210,train
1367407207849530657,train
1367408709401427204,test
1367923934417875065,train
1368083120410316537,train
1368198970221445664,train
1368263644276767241,train
1368306118731656183,train
1368640238206766577,train
1368675082191273950,test
1368679034355930747,train
1368692603368264492,train
1368717216961704939,train
1368779042490628626,train
1368872039767072702,train
1369048690773287369,test
1369324490488325534,train
1369346515193098516,train
1369374428393835884,train
1369382164088142317,train
1369384526248272282,train
1369389539173847414,test
1369410306630763201,train
1369583293742483703,train
1369639050211886443,test
1370152071752374284,train
1370170553616461706,train
1370178399729151933,test
1370281410016760968,train
1370287601239999799,train
1370298258326236024,train
1370482496595944946,train
1370790728926365864,train
1370854474649776534,train
1370858030912049273,train
1370890845229599364,train
1370943329863004487,train
1371005867626034285,test
1371517687114192482,train
1371566985354132024,train
1371943777248151618,train
1372086999720641576,train
1372233868097696016,train
1372330942643119718,train
1372404206672171089,train
1372409583457256404,train
1372504351361069834,train
1372529446686113868,train
1372643784456786015,train
1372655311475031977,test
1373060320563910260,train
1373118073833550635,train
1373200759574432027,train
1373217974392138203,train
1373397623102756049,train
1373725019088294181,train
1373796383985983551,train
1373943993862283055,train
1373953406976332399,test
1373972675244809818,train
1374475332463671522,train
1374511563330192166,train
1374574828578937567,train
1374579342548244677,train
1374646266141327733,test
1374708011871848658,test
1374721017883659820,train
1374794348446630920,test
1374803290397255608,test
1374811813498968427,train
1374824453637527975,train
1375034549494946425,train
1375143907384736313,train
1375187912982508929,train
1375296253422573826,train
1375309338550214242,train
1375317415188952592,train
1376014834087643558,test
1376080680708838598,train
1376111081263401484,train
1376296762421718558,train
1376348748790549852,train
1376356410353693375,test
1376521441430575487,train
1376569769868596901,train
1376671293707752704,train
1376675574561281312,test
1377080971947056806,train
1377294258853814909,train
1377295997885995623,train
1377373175275223608,train
1377510284646658518,train
1377814519846176649,train
1377822220109755245,train
1378028015934003599,train
1378186611307367930,train
1378265277407387328,train
1378288632146508714,test
1378299438436238006,test
1378376203656842984,train
1378453685548588248,test
1378849937599640711,train
1378887588189453216,train
1379467892758770789,train
1379566590121704368,test
1379570357549748622,train
1379615161607711751,train
1379702501014463364,train
1379738149541462062,train
1379740552315153632,train
1379757744130388016,test
1379759790076809671,train
1379840947055072026,train
1380290877800390346,train
1380487013349716763,train
1380562857404511890,test
1380832269619135758,train
1381082122436228332,train
1381088647719549182,train
1381111432966242413,train
1381113029542422388,test
1381115061369939755,test
1381400401038836445,test
1381436987487866357,train
1381451560141680666,train
1381611658269130213,test
1381612093730035497,test
1381613448115565931,train
1381635588538869592,train
1381636138586455466,test
1381636743841636483,train
1381641959977341562,train
1381724476052827058,train
1381787557639450683,train
1382103944436911350,train
1382483896142773774,test
1383052998100467274,train
1383098719596002895,train
1383175573479861499,train
1383188998906922374,train
1383433747773702674,train
1383517943466250521,train
1383964020700759636,train
1383979727848642040,test
1384019911569077214,train
1384105075374990219,test
1384189179076508823,train
1384208028540338388,train
1384212630785118575,train
1384756003586149528,train
1384761585748541651,train
1384845332221448997,train
1384892913881129723,train
1385035465875564005,test
1385365167451842965,train
1385388080987343756,train
1385475640403968277,train
1385476987641688665,test
1385640100467190310,train
1385754722398584610,train
1386244877613967542,train
1386435198033812372,train
1386776659782485044,train
1386795484190570926,train
1386854539813433950,train
1386871915692986836,test
1387088738189629132,train
1388327094575509309,train
1388329001737153606,test
1388329558989058830,test
1388584868812066365,train
1388817048122753979,test
1388912618103223731,test
1388916009654105935,train
1389114822025086629,train
1389128667463860564,train
1389129943522089947,train
1389141647733991478,train
1389173460342202670,train
1389207832720489328,train
1389236070494778976,train
1389668220479907098,train
1389672541037596818,train
1389698102287415523,test
1389750425985083187,train
1389800264307538720,train
1389815231263209666,train
1389841007408876489,train
1390002820005571585,train
1390453886342113657,train
1390459098914051908,test
1390509676599650240,train
1390624067259333847,test
1390627570855621771,train
1390667013335205089,train
1391040176425445234,train
1391158714930146307,train
1391282039611383783,train
1391474959442683134,test
1391796722828880629,train
1391850776861015493,train
1391903392176669753,test
1391919935054945396,train
1391921995948525056,train
1391981341248720111,test
1392237072023455062,train
1392457890029484013,train
1392582435002901432,train
1392736518905280874,test
1392800531715321641,train
1393412042406641849,test
1393433089968393690,train
1393989085862555538,train
1394071906248505351,train
1394879170196793399,test
1394881217801373083,train
1394892337911889676,train
1394981894749022194,train
1395018630241699767,train
1395351813267498395,train
1395482020831753552,train
1395520422473685667,train
1395524376449287201,train
1395563961856769429,train
1395590103101616951,train
1395669424993931431,test
1395717661895462549,train
1395722804439037375,train
1395731519432022882,train
1395755805083114598,test
1396204367894882381,train
1396211244995960275,train
1396344017629056244,train
1396373385803156494,train
1396374853078508135,train
1396539362044054226,train
1396866169392329601,train
1396877101804967901,train
1396885038168220690,train
1397198896787384143,train
1397258959404709017,train
1397688932727310714,test
1397929279350842445,train
1397948100481563731,train
1398067723224642629,train
1398305567563206518,train
1398527552187524722,train
1398744604066397289,train
1399089912998242354,train
1399166093456156795,test
1399181279137566208,train
1399186831579460321,test
1399276738400537600,train
1399377832795922071,train
1399455607697326985,train
1399824857267588481,train
1399956391866335434,test
1400197482636474741,test
1400468775161652781,train
1400552452636999969,train
1400656998270575487,train
1400663878081818183,train
1400704219222984357,train
1400750298242013348,test
1400754202763839631,train
1400835118718696415,train
1401194733322378890,train
1401272243137780795,train
1401276881029091601,train
1401333324185621920,train
1401471825935591820,train
1401626476783057525,train
1402013507683519132,train
1402042983524435846,train
1402149983850190915,train
1402240894447949413,train
1402262251127306505,train
1402330386057899459,train
1402402811615025890,train
1402670700219092160,train
1402680293533045953,train
1403028556206554070,train
1403082673599161631,test
1403299056672741185,train
1403466895576066324,train
1404156867770856475,train
1404282229350041789,test
1404283498068236240,test
1404484053061160549,train
1404855145556690603,train
1404923359008909739,train
1405103200558847944,train
1405230323109605727,train
1405891741531778374,train
1406293838571205053,train
1406385657406447975,train
1406413160728701594,train
1406503358873925054,test
1406792903763349585,test
1407011372169293603,train
1407024958058218792,train
1407037244344373877,train
1407044837936525220,train
1407053618848954539,test
1407080491003629472,train
1407085212727025530,train
1407094207398172351,test
1407098394071161195,train
1407104180655718503,train
1407108808654592226,train
1407113335365858200,train
1407117063688692463,train
1407121691041006803,test
1407127322329510810,train
1407154287610882507,test
1407171787335242885,test
1407223490428433001,train
1407536608632667468,train
1407551545321619976,train
1407554458071811146,train
1407570056039107453,train
1407578142817402117,train
1407720530443357870,train
1407722102695242763,train
1407756667739652469,test
1407768362489756947,test
1407782179318828200,train
1407787395189075800,train
1407792639875914411,train
1407826149524063328,train
1407963937880759748,test
1407976245907482243,test
1408022771638733446,train
1408026693908369548,train
1408504619659460857,train
1408529040859834244,train
1408818048108256251,test
1408890226889277134,train
1409172781075749029,train
1409190991777289850,train
1409192349275273575,train
1409203116120441763,train
1409329693895413861,train
1409360104951658873,train
1409451866838786985,train
1409876398443434642,train
1409948128183550949,test
1409957653336650392,train
1409958034077446301,train
1410196933229964015,test
1410212420034603706,train
1410237175490939172,train
1410244834764168909,train
1410647302307349237,train
1410766902542152571,train
1411371786271831829,train
1411498722763765459,train
1411692172830643620,train
1412229762243822711,train
1412288993964906029,train
1412289485184327647,test
1412386568921361310,test
1412983216333486738,test
1413102126634316913,train
1413500917351446142,train
1413607925885946151,train
1413766211887579680,train
1413784833577322672,train
1413803375655886959,train
1413845981342767048,train
1413852770155939227,train
1413934172285836088,test
1414247739389182470,train
1414259962777239397,train
1414291948237436127,train
1414317281433974094,train
1414380772459690755,train
1414396812014029823,train
1414447022018976657,train
1414467052355383441,train
1414537025581147737,train
1415025972886322074,train
1415146003716912797,train
1415157201862270370,test
1415168971014587597,train
1415168972920776878,test
1415169463040693546,train
1415169463384591839,train
1415170026499616321,train
1415178891048049040,train
1415191994616854983,test
1415208782915256821,train
1415265646306539034,train
1415283302690702691,train
1415292988124985404,train
1415438555758711645,test
1415756103125719036,train
1415797916523176453,train
1416420146265313400,train
1416532371386151290,train
1416546612948889350,train
1416609517113514830,test
1416627855025201631,train
1416719273879350675,train
1416820999617719717,train
1417127846966025596,train
1417313896941047094,train
1417604583999676649,test
1417821561464945350,test
1417957255956749269,train
1417965831904196265,test
1418595537268466676,test
1418632563722764901,train
1418667191795834098,train
1418792019451081469,train
1418801585846679224,train
1418916153806512869,train
1418926980859381348,test
1418929660312673311,test
1418948703187865663,train
1419304794542783149,test
1419525658010084814,test
1419752761210397577,train
1420048312176568702,train
1420236763680984317,train
1420366218595254609,train
1420557643913311215,train
1420645139243853171,train
1420654708195981319,train
1420661633024822978,train
1420667842665544137,test
1420675540517797289,test
1420683752970877376,train
1420691342160813778,train
1420724448057684504,test
1420733978402217435,test
1420749690480060868,test
1420755385852480605,train
1420763526273491769,test
1420828207029940749,train
1420837623238491721,train
1420844261430453614,train
1420900660760952430,test
1420912856798133075,test
1420926594374989359,test
1420934537140822867,train
1420942685474989023,train
1420955129354936629,train
1420967444958189661,test
1420978952503631713,train
1421016988190969435,test
1421050157095260840,train
1421082183765819333,train
1421348516281044139,train
1421354777816156991,train
1421366273638211604,train
1421471242780064236,train
1422249789784665887,train
1422270037750223500,test
1422299054622056468,train
1422301956993761926,train
1422375953176896874,test
1422376416325823837,test
1422376804666083311,train
1422376936812822232,train
1422377204766264317,train
1422377719029371728,train
1422383516515557934,train
1423092606962239877,train
1423143347881731355,train
1423753885385000899,train
1423811615755829580,train
1424459271550311553,train
1424637560977422555,train
1424654944618218639,test
1424722263616241618,train
1424750382997809370,train
1425113379311444989,train
1425140293259868174,train
1425145192995904251,train
1425196541853457633,train
1425245026998681336,test
1425389097106243263,train
1425462567794706017,test
1425528055404849579,train
1425566213914240917,train
1425876264246021471,train
1426159011212341627,train
1426219421546437001,train
1426323488527928033,train
1426486219390158693,test
1426545030874500294,test
1426609329108129539,train
1426665230723942050,train
1426719230183385302,train
1426738087243054710,train
1426750411027163288,train
1426759381318732737,train
1426762082557130933,train
1426763883107740151,train
1426772625643642590,train
1426804047369926934,train
1426811541351419336,train
1426947510116328076,train
1427220007500235502,train
1427257428798069146,train
1427267132495653417,train
1427336565857094137,train
1427339066816523902,train
1427355716288408118,train
1427373960162058280,test
1427424432983564998,test
1427627554854329222,train
1428029739775347606,train
1428029740671016018,train
1428100072627779967,test
1428120149071016736,train
1428169507955636285,train
1428886778044700845,test
1428965834542531874,train
1428987042725996430,train
1429040369376744418,train
1429041273579540035,test
1429071497870484537,train
1429537620167870553,train
1429646747998454923,train
1429820885752412981,train
1430236205882585086,train
1430305979043495068,test
1430538227382941571,train
1430547104265679043,train
1430594518794664235,test
1430606595157123801,train
1430936874042127976,train
1430939329822020408,train
1430967005276430491,train
1430986844985161462,train
1431143195892890419,train
1431327998161850521,train
1431756614308429912,train
1431763002835764956,test
1431815811798554898,train
1432416496372971971,train
1432428474714390030,train
1432438476751889878,test
1432745558344274653,train
1433088856539305836,test
1433398236253251050,train
1433442671284647076,train
1433551806148072201,train
1433780067613462852,train
1433885321316476499,train
1433913946330928465,test
1433944511943945742,test
1433960349182800683,train
1434585427124739381,train
1434873013652286023,test
1434883823724276721,train
1435331986250958357,train
1435332874493205044,train
1435522935358367129,train
1435615529832765059,train
1435675058507073623,train
1435804631743639601,train
1436013792981300323,train
1436079899270370415,train
1436148198545116992,train
1436257160257079887,test
1436773820692402807,train
1436998025030443852,test
1437112553944420738,train
1437554313983911035,train
1437578355466154312,train
1437670837843004756,train
1437694094097339186,train
1437903544505255194,train
1438015771353776949,test
1438372770960706130,train
1438987348661108488,train
1439032927487883886,train
1439189384079371035,train
1439206328000794714,train
1439884775943779170,train
1439903555265677792,train
1439934728389701905,train
1439973894077380561,train
1440367502672584209,test
1440474648216327483,train
1440485527332469106,train
1440487175664659781,train
1440497691810835729,train
1440499182534456352,train
1440500881537618773,train
1440502476826786100,train
1440504645720154477,train
1440562249422938184,train
1440571218160062269,train
1441093742139182725,train
1441102485555451462,train
1441166881724438663,train
1441204402972029747,test
1441212469143685825,test
1441220271831608464,test
1441222933237203865,train
1441227611761269880,train
1441235509577676316,train
1441241219413660444,train
1441246177782504370,train
1441248933383261577,train
1441250938457484386,train
1441255586027249955,train
1441261673248458773,test
1441277944831047157,train
1441284292210683640,train
1441290412653108181,train
1441295901463690096,test
1441305244435894569,test
1441309893835629592,train
1441314684510211864,train
1441330599428000366,train
1441911296090182755,train
1442148351164360317,train
1442531403969052422,test
1442579560125941047,train
1443468690797034999,train
1443656891885911467,test
1444124012656855081,test
1444364614289919520,train
1444644208736898977,train
1444705983811945791,train
1444707574500328133,train
1444735613398126796,train
1444783093386013091,train
1444787903677901380,train
1444788187519670804,train
1444813988876937239,train
1444832681212342610,train
1444913631141985485,train
1444992948229533866,test
1445078174945745652,test
1445102008696764272,test
1445648768249611347,train
1446162645468173676,train
1446290823995854476,train
1446296998073917649,train
1446304857132035426,train
1446375155008874247,train
1446861918532076953,test
1446862242596527946,test
1446993798027111825,test
1447107322777224313,train
1447234834584765429,train
1447631692937562533,train
1447691207388146236,train
1447700264305408621,train
1447717180440055424,train
1447726909806697560,train
1447741031501213418,train
1447744576132998818,test
1447764956217274272,train
1447814507422552057,train
1448358565723701384,train
1448361400996694250,test
1448390225115145160,train
1448407515754441769,train
1448490385212738873,test
1448570861813603322,train
1448709476321062985,train
1449110128560628601,test
1449133876809938774,train
1449703603348267279,test
1449841083340421841,train
1449854077925392642,train
1449986478717492581,train
1450005593886253694,train
1450074869217239183,test
1450092221504273469,test
1450100519007085433,test
1450489753512188166,train
1450542770518072471,train
1450687513461157461,train
1450767659001804563,train
1450790721151886547,train
1450822247299799821,train
1451175999802996102,train
1451264314687524152,train
1451358647625229829,train
1451440163814430465,test
1451531144716459314,train
1451622951680474629,train
1451623919386667468,train
1451673177983945055,train
1452021779514114724,train
1452054130770745584,train
1452140386207673064,test
1452938883567081364,test
1452965360904301968,train
1453036082788702263,test
1453334763131450858,train
1453406010103401549,train
1453521863935313201,train
1453563142396431649,train
1453574353445240512,train
1453605594557617074,test
1453608835059077187,test
1454117197821162691,test
1454237556782865362,test
1454269393025411817,train
1454299086324385695,train
1454341832442364964,train
1454351589132842611,train
1454373804385919225,train
1454440857807132373,test
1454475173040777945,train
1454494451377112609,train
1454963970704752693,train
1455010652344486876,train
1455102287529015621,test
1455620859768121218,train
1455628424561446388,test
1455684676397970355,train
1455709635577179134,train
1455720303676247553,train
1455725206322908774,train
1455736220547445769,train
1455758122965909036,train
1455761948240046749,test
1455778141430964792,train
1455779079361508829,train
1455821644133741989,train
1455838310672134956,train
1456290116360796892,train
1456324610281859877,train
1456372262939943432,test
1456388393887462697,train
1456406041334180714,test
1456409744936613017,train
1456452282089914768,test
1456522608926859745,test
1456548213982864360,train
1456608327688241687,test
1456632627930300605,train
1456651654907420121,train
1456663184485206552,train
1456984289023468035,train
1457050419117257436,train
1457101010140637112,test
1457205984424218402,test
1457206456130494807,test
1457207021588408701,train
1457207027154305393,train
1457207473079168059,train
1457207475794740926,train
1457207992558477939,train
1457261350754999389,train
1457280184159021777,train
1457935861028583671,train
1458103478602690947,train
1458111598277041527,train
1458228960349239294,test
1458420660322313307,train
1458692849633987847,train
1458717096948753640,train
1458719608110867478,train
1458914739788082289,test
1459204037106927570,train
1459300018180606080,train
1459480587522297628,train
1459602690647580843,train
1459632481208281284,train
1459657181678564590,train
1460034355517330390,test
1460059358426795103,train
1460096185732422936,test
1460152575945824249,test
1460168896349962361,train
1460719027979564005,train
1460875768633057739,train
1461054849817881601,train
1461068489169291984,train
1461366856409734054,train
1461400874850670364,train
1461411007003795936,train
1461411164107659773,train
1461412690785990154,train
1461578862659272395,train
1462023543086714006,train
1462045215998685036,test
1462115381725050999,train
